"Name" "EVBT-20" "EVHCC-1954-luc" "EVHCC-1954" "EVT47D" "RNABT-20" "RNAHCC-1954-luc" "RNAHCC-1954" "RNAT47D" "SerumEV1" "SerumEV2" "SerumEV3" "SerumEV4" "SerumEV5" "SerumEV6" "SerumEV7" "SerumEV8"
"1573" "GeneID1573" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1574" "GeneID1574" 4 0 0 0 109 0 0 0 0 0 0 0 0 0 0 0
"1575" "GeneID1575" 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0
"1576" "GeneID1576" 22 0 0 0 727 0 0 0 0 0 0 0 0 0 0 0
"1577" "GeneID1577" 2 0 0 0 79 0 0 0 0 0 0 0 0 0 0 0
"1578" "GeneID1578" 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0
"1579" "GeneID1579" 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
"1580" "GeneID1580" 0 0 0 0 188 0 0 0 0 0 0 0 0 0 0 0
"1581" "GeneID1581" 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0
"1582" "GeneID1582" 1 0 0 0 467 0 0 1 0 0 0 0 0 0 0 0
"1583" "GeneID1583" 3 0 0 0 177 0 0 0 0 0 0 0 0 0 0 0
"1584" "GeneID1584" 0 0 0 0 235 0 0 0 0 0 0 0 0 0 0 0
"1585" "GeneID1585" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1586" "GeneID1586" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1587" "GeneID1587" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1588" "GeneID1588" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1589" "GeneID1589" 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0
"1590" "GeneID1590" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1591" "GeneID1591" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1592" "GeneID1592" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1593" "GeneID1593" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1594" "GeneID1594" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1595" "GeneID1595" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1596" "GeneID1596" 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"1597" "GeneID1597" 3 0 0 0 494 0 1 3 0 0 0 0 0 0 0 0
"1598" "GeneID1598" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1599" "GeneID1599" 0 0 0 0 410 0 0 0 0 0 0 0 0 0 0 0
"1600" "GeneID1600" 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"1601" "GeneID1601" 2 0 0 0 392 0 0 0 0 0 0 0 0 0 0 0
"1602" "GeneID1602" 0 0 0 0 192 0 0 0 0 0 0 0 0 0 0 0
"1603" "GeneID1603" 1 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0
"1604" "GeneID1604" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1605" "GeneID1605" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1606" "GeneID1606" 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
"1607" "GeneID1607" 0 0 0 0 142 0 0 0 0 0 0 0 0 0 0 0
"1608" "GeneID1608" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1609" "GeneID1609" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1610" "GeneID1610" 0 0 0 0 193 0 0 0 0 0 0 0 0 0 0 0
"1611" "GeneID1611" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1612" "GeneID1612" 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
"1613" "GeneID1613" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1614" "GeneID1614" 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0
"1615" "GeneID1615" 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
"1616" "GeneID1616" 4 0 0 0 587 1 0 0 0 0 0 0 0 0 0 0
"1617" "GeneID1617" 0 0 0 0 89 0 0 0 0 0 0 0 0 0 0 0
"1618" "GeneID1618" 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0
"1619" "GeneID1619" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1620" "GeneID1620" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1621" "GeneID1621" 1 0 0 0 368 0 0 0 0 0 0 0 0 0 0 0
"1622" "GeneID1622" 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0
"1623" "GeneID1623" 1 0 0 0 408 0 0 0 0 0 0 0 0 0 0 0
"1624" "GeneID1624" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1625" "GeneID1625" 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0
"1626" "GeneID1626" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1627" "GeneID1627" 0 0 0 0 54 0 0 1 0 0 0 0 0 0 0 0
"1628" "GeneID1628" 1 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0
"1629" "GeneID1629" 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
"1630" "GeneID1630" 5 0 0 0 525 0 0 0 0 0 0 0 0 0 0 0
"1631" "GeneID1631" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1632" "GeneID1632" 1 0 1 1 32 154 184 180 0 0 0 0 0 1 0 0
"1633" "GeneID1633" 8 6 5 15 119 686 814 856 1 1 0 0 4 1 1 0
"1634" "GeneID1634" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1635" "GeneID1635" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1636" "GeneID1636" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1637" "GeneID1637" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1638" "GeneID1638" 0 0 0 0 1 0 1 0 3 0 0 2 0 0 7 0
"1639" "GeneID1639" 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0
"1640" "GeneID1640" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1641" "GeneID1641" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1642" "GeneID1642" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1643" "GeneID1643" 0 0 0 0 3 2 2 1 0 0 0 0 0 0 0 0
"1644" "GeneID1644" 0 0 0 0 2 4 3 0 0 0 0 0 0 0 0 0
"1645" "GeneID1645" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1646" "GeneID1646" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1647" "GeneID1647" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1648" "GeneID1648" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1649" "GeneID1649" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1650" "GeneID1650" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1651" "GeneID1651" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1652" "GeneID1652" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1653" "GeneID1653" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1654" "GeneID1654" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1655" "GeneID1655" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1656" "GeneID1656" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1657" "GeneID1657" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1658" "GeneID1658" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1659" "GeneID1659" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1660" "GeneID1660" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1661" "GeneID1661" 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
"1662" "GeneID1662" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1663" "GeneID1663" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1664" "GeneID1664" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1665" "GeneID1665" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1666" "GeneID1666" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1667" "GeneID1667" 0 0 0 0 2 4 3 0 0 0 0 0 0 0 0 0
"1668" "GeneID1668" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
"1669" "GeneID1669" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1670" "GeneID1670" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1671" "GeneID1671" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1672" "GeneID1672" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1673" "GeneID1673" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1674" "GeneID1674" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1675" "GeneID1675" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1676" "GeneID1676" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1677" "GeneID1677" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1678" "GeneID1678" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1679" "GeneID1679" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1680" "GeneID1680" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1681" "GeneID1681" 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0
"1682" "GeneID1682" 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0
"1683" "GeneID1683" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1684" "GeneID1684" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1685" "GeneID1685" 0 0 0 0 1 2 4 4 0 0 0 0 0 0 0 0
"1686" "GeneID1686" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1687" "GeneID1687" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1688" "GeneID1688" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1689" "GeneID1689" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1690" "GeneID1690" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1691" "GeneID1691" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1692" "GeneID1692" 0 0 0 0 1 3 3 3 0 0 0 0 0 0 0 0
"1693" "GeneID1693" 0 0 0 0 4 4 5 6 0 0 0 0 0 0 0 0
"1694" "GeneID1694" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1695" "GeneID1695" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1696" "GeneID1696" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1697" "GeneID1697" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1698" "GeneID1698" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1699" "GeneID1699" 1 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0
"1700" "GeneID1700" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1701" "GeneID1701" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1702" "GeneID1702" 1 0 1 0 5 12 12 4 0 0 0 0 0 0 0 0
"1703" "GeneID1703" 0 0 0 0 5 4 2 1 0 0 0 0 0 0 0 0
"1704" "GeneID1704" 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"1705" "GeneID1705" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1706" "GeneID1706" 2 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0
"1707" "GeneID1707" 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0
"1708" "GeneID1708" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1709" "GeneID1709" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1710" "GeneID1710" 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0
"1711" "GeneID1711" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1712" "GeneID1712" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1713" "GeneID1713" 0 0 0 0 1 4 2 0 0 0 0 0 0 0 0 0
"1714" "GeneID1714" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1715" "GeneID1715" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1716" "GeneID1716" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1717" "GeneID1717" 0 0 0 0 5 3 1 0 0 0 0 0 0 0 0 0
"1718" "GeneID1718" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1719" "GeneID1719" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1720" "GeneID1720" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1721" "GeneID1721" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1722" "GeneID1722" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1723" "GeneID1723" 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
"1724" "GeneID1724" 0 0 0 0 1 5 0 1 0 0 0 0 0 0 0 0
"1725" "GeneID1725" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1726" "GeneID1726" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1727" "GeneID1727" 0 0 0 0 11 8 21 2 0 0 0 0 1 0 0 0
"1728" "GeneID1728" 0 0 0 0 7 0 0 1 3 0 0 0 0 0 0 0
"1729" "GeneID1729" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1730" "GeneID1730" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1731" "GeneID1731" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1732" "GeneID1732" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1733" "GeneID1733" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1734" "GeneID1734" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1735" "GeneID1735" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1736" "GeneID1736" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"1737" "GeneID1737" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1738" "GeneID1738" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1739" "GeneID1739" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1740" "GeneID1740" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1741" "GeneID1741" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1742" "GeneID1742" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1743" "GeneID1743" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1744" "GeneID1744" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1745" "GeneID1745" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1746" "GeneID1746" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"1747" "GeneID1747" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1748" "GeneID1748" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1749" "GeneID1749" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1750" "GeneID1750" 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"1751" "GeneID1751" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1752" "GeneID1752" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1753" "GeneID1753" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1754" "GeneID1754" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1755" "GeneID1755" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1756" "GeneID1756" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1757" "GeneID1757" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1758" "GeneID1758" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1759" "GeneID1759" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1760" "GeneID1760" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1761" "GeneID1761" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1762" "GeneID1762" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1763" "GeneID1763" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1764" "GeneID1764" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1765" "GeneID1765" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1766" "GeneID1766" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1767" "GeneID1767" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1768" "GeneID1768" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1769" "GeneID1769" 0 0 0 0 2 5 2 1 0 0 0 0 0 0 0 0
"1770" "GeneID1770" 0 0 0 0 12 7 5 4 0 0 0 0 0 0 0 0
"1771" "GeneID1771" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1772" "GeneID1772" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1773" "GeneID1773" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1774" "GeneID1774" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1775" "GeneID1775" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1776" "GeneID1776" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1777" "GeneID1777" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1778" "GeneID1778" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1779" "GeneID1779" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1780" "GeneID1780" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1781" "GeneID1781" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1782" "GeneID1782" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1783" "GeneID1783" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1784" "GeneID1784" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1785" "GeneID1785" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1786" "GeneID1786" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1787" "GeneID1787" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1788" "GeneID1788" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1789" "GeneID1789" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1790" "GeneID1790" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1791" "GeneID1791" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1792" "GeneID1792" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1793" "GeneID1793" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1794" "GeneID1794" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1795" "GeneID1795" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1796" "GeneID1796" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1797" "GeneID1797" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1798" "GeneID1798" 0 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0
"1799" "GeneID1799" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1800" "GeneID1800" 0 0 0 0 4 0 2 1 0 0 0 0 0 0 0 0
"1801" "GeneID1801" 1 0 0 0 11 11 5 4 0 0 0 0 0 0 0 0
"1802" "GeneID1802" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1803" "GeneID1803" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1804" "GeneID1804" 0 0 0 0 2 2 1 0 0 0 0 0 0 0 0 0
"1805" "GeneID1805" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1806" "GeneID1806" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1807" "GeneID1807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1808" "GeneID1808" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1809" "GeneID1809" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1810" "GeneID1810" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1811" "GeneID1811" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1812" "GeneID1812" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1813" "GeneID1813" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1814" "GeneID1814" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1815" "GeneID1815" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1816" "GeneID1816" 4 1 1 1 2153 1292 1297 1243 2 0 1 0 0 0 0 0
"1817" "GeneID1817" 1 0 0 0 360 370 443 299 0 0 0 1 0 0 0 0
"1818" "GeneID1818" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1819" "GeneID1819" 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0
"1820" "GeneID1820" 4 0 0 1 32 6 12 5 0 0 0 0 0 0 0 0
"1821" "GeneID1821" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1822" "GeneID1822" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1823" "GeneID1823" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1824" "GeneID1824" 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0
"1825" "GeneID1825" 0 0 0 0 6 2 3 0 0 0 0 0 0 0 0 0
"1826" "GeneID1826" 0 0 0 0 1 4 5 0 0 0 0 0 0 0 0 0
"1827" "GeneID1827" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1828" "GeneID1828" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1829" "GeneID1829" 1 0 0 0 31 5 8 1 0 0 0 0 0 0 0 0
"1830" "GeneID1830" 0 0 0 0 18 3 2 1 0 0 0 0 0 0 0 0
"1831" "GeneID1831" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1832" "GeneID1832" 0 0 0 0 3 6 18 0 0 0 0 0 0 0 0 0
"1833" "GeneID1833" 3 6 2 0 189 573 714 5 0 0 0 0 0 0 0 0
"1834" "GeneID1834" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1835" "GeneID1835" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1836" "GeneID1836" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1837" "GeneID1837" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1838" "GeneID1838" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1839" "GeneID1839" 0 0 0 1 87 19 21 90 0 0 0 0 0 0 0 0
"1840" "GeneID1840" 7 0 1 3 194 23 44 271 0 0 0 0 0 0 0 0
"1841" "GeneID1841" 0 0 0 0 172 181 138 103 1 0 0 4 2 1 0 0
"1842" "GeneID1842" 0 0 0 0 39 47 54 46 0 0 0 0 1 0 0 0
"1843" "GeneID1843" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1844" "GeneID1844" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1845" "GeneID1845" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1846" "GeneID1846" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1847" "GeneID1847" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1848" "GeneID1848" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1849" "GeneID1849" 0 0 0 0 0 4 2 1 0 0 0 0 0 0 0 0
"1850" "GeneID1850" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1851" "GeneID1851" 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0
"1852" "GeneID1852" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1853" "GeneID1853" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1854" "GeneID1854" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1855" "GeneID1855" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1856" "GeneID1856" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1857" "GeneID1857" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1858" "GeneID1858" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1859" "GeneID1859" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1860" "GeneID1860" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1861" "GeneID1861" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1862" "GeneID1862" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1863" "GeneID1863" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1864" "GeneID1864" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1865" "GeneID1865" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1866" "GeneID1866" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1867" "GeneID1867" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1868" "GeneID1868" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1869" "GeneID1869" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1870" "GeneID1870" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1871" "GeneID1871" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1872" "GeneID1872" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1873" "GeneID1873" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1874" "GeneID1874" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1875" "GeneID1875" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1876" "GeneID1876" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1877" "GeneID1877" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1878" "GeneID1878" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1879" "GeneID1879" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
